area_nm,visit_dt,visitor_sum,tourist_type
경남,2022-05-06,3266637,모든
경남,2020-07-07,2561868,모든
경남,2021-05-16,2476490,모든
경남,2022-01-14,2733404,모든
경남,2022-07-03,3018664,모든
경남,2023-02-28,3050635,모든
경남,2021-03-01,1929389,모든
경남,2022-10-26,2973070,모든
경남,2020-09-24,2772707,모든
경남,2021-05-12,2672871,모든
경남,2022-02-01,3455617,모든
경남,2022-10-05,2859240,모든
경남,2020-08-07,2698239,모든
경남,2021-08-21,2420548,모든
경남,2022-01-27,2771270,모든
경남,2021-02-17,2462213,모든
경남,2022-05-28,3308239,모든
경남,2022-01-25,2708409,모든
경남,2022-05-08,3525105,모든
경남,2023-02-15,2849213,모든
경남,2023-03-15,2970738,모든
경남,2021-11-04,2745194,모든
경남,2022-08-14,3358314,모든
경남,2022-12-10,3122999,모든
경남,2020-06-29,2589660,모든
경남,2021-04-25,2847442,모든
경남,2022-07-02,3234041,모든
경남,2023-03-03,2952264,모든
경남,2020-05-13,2606947,모든
경남,2021-06-28,2797597,모든
경남,2021-10-01,2809908,모든
경남,2021-06-04,2820052,모든
경남,2021-07-26,2746162,모든
경남,2021-10-31,3155601,모든
경남,2022-02-10,2640030,모든
경남,2022-08-28,3267117,모든
경남,2020-10-12,2605321,모든
경남,2021-03-23,2732875,모든
경남,2022-08-02,2974200,모든
경남,2020-09-05,2565524,모든
경남,2022-09-21,3021144,모든
경남,2021-05-05,2870394,모든
경남,2021-12-06,2621181,모든
경남,2022-12-18,2829505,모든
경남,2021-01-23,2471791,모든
경남,2021-02-02,2401453,모든
경남,2021-08-06,2763472,모든
경남,2021-08-27,2787819,모든
경남,2022-07-30,3498348,모든
경남,2022-12-14,2753789,모든
경남,2021-06-02,2689641,모든
경남,2022-05-29,3138060,모든
경남,2023-04-28,3139533,모든
경남,2020-09-03,2434557,모든
경남,2020-11-08,2954358,모든
경남,2023-03-08,2914028,모든
경남,2020-11-09,2608826,모든
경남,2022-12-06,2713009,모든
경남,2022-07-26,3009734,모든
경남,2022-11-21,2884699,모든
경남,2023-03-09,2904589,모든
경남,2021-06-03,2525566,모든
경남,2021-03-02,2497019,모든
경남,2021-04-16,2718259,모든
경남,2022-04-02,3271441,모든
경남,2022-05-18,2887265,모든
경남,2023-03-04,3160105,모든
경남,2022-11-10,2922985,모든
경남,2022-12-04,2883874,모든
경남,2020-10-27,2702247,모든
경남,2020-07-22,2539759,모든
경남,2022-04-21,2698537,모든
경남,2020-05-20,2655628,모든
경남,2020-07-19,2690453,모든
경남,2021-05-07,2854007,모든
경남,2023-03-16,2979769,모든
경남,2022-01-16,2702929,모든
경남,2022-05-02,2758602,모든
경남,2022-06-02,2809149,모든
경남,2021-03-07,2690753,모든
경남,2021-08-02,2865565,모든
경남,2022-01-13,2606267,모든
경남,2022-07-05,2828045,모든
경남,2022-10-28,3173256,모든
경남,2021-07-03,2801152,모든
경남,2022-06-06,2880114,모든
경남,2022-01-11,2589930,모든
경남,2021-10-02,3106402,모든
경남,2020-11-02,2562109,모든
경남,2020-11-01,2831658,모든
경남,2021-12-28,2689704,모든
경남,2022-11-30,2831310,모든
경남,2020-10-21,2643689,모든
경남,2020-12-07,2397920,모든
경남,2021-11-28,2948849,모든
경남,2021-08-04,2754019,모든
경남,2021-07-19,2689666,모든
경남,2020-07-02,2579810,모든
경남,2020-08-31,2566169,모든
경남,2021-12-09,2645330,모든
경남,2022-10-14,3083724,모든
경남,2021-01-03,2171493,모든
경남,2021-09-06,2704204,모든
경남,2022-07-27,3028882,모든
경남,2021-01-25,2483096,모든
경남,2022-12-30,3088891,모든
경남,2022-11-03,2884444,모든
경남,2022-11-06,3327263,모든
경남,2023-02-17,2876366,모든
경남,2020-06-25,2589142,모든
경남,2020-09-06,2278808,모든
경남,2022-05-04,2982077,모든
경남,2023-01-07,2952791,모든
경남,2022-12-07,2781247,모든
경남,2023-02-18,2988414,모든
경남,2020-12-19,2542796,모든
경남,2020-12-21,2447978,모든
경남,2020-05-01,3076017,모든
경남,2021-06-23,2808028,모든
경남,2022-08-31,2861321,모든
경남,2020-10-20,2676546,모든
경남,2021-01-15,2498808,모든
경남,2021-07-13,2697676,모든
경남,2021-04-13,2527320,모든
경남,2020-07-28,2574186,모든
경남,2022-02-05,2598740,모든
경남,2020-08-08,2644790,모든
경남,2022-11-13,3154651,모든
경남,2023-02-10,2894928,모든
경남,2023-03-23,2854794,모든
경남,2021-08-22,2727211,모든
경남,2021-03-05,2719277,모든
경남,2022-03-15,2727746,모든
경남,2022-12-13,2767203,모든
경남,2020-06-22,2676887,모든
경남,2020-07-04,2960434,모든
경남,2021-03-12,2607900,모든
경남,2020-07-05,2812919,모든
경남,2022-05-17,2858019,모든
경남,2021-01-19,2404498,모든
경남,2021-09-20,3434157,모든
경남,2020-06-18,2499262,모든
경남,2022-04-04,2684452,모든
경남,2022-07-09,3277639,모든
경남,2023-02-14,2876491,모든
경남,2022-04-25,2761707,모든
경남,2020-08-05,2829514,모든
경남,2021-10-09,3280436,모든
경남,2023-01-27,2853894,모든
경남,2020-05-02,3186023,모든
경남,2020-07-21,2659160,모든
경남,2020-10-18,2950851,모든
경남,2021-06-07,2694519,모든
경남,2022-05-01,3131051,모든
경남,2021-01-18,2326583,모든
경남,2021-08-15,2925687,모든
경남,2021-12-17,2739604,모든
경남,2021-12-22,2715742,모든
경남,2022-11-25,3060369,모든
경남,2022-01-03,2508296,모든
경남,2022-08-15,3064097,모든
경남,2023-03-29,3155311,모든
경남,2023-04-27,2947808,모든
경남,2022-04-22,2936973,모든
경남,2022-09-28,3049378,모든
경남,2020-09-27,2825895,모든
경남,2021-12-01,2565940,모든
경남,2022-07-17,3103857,모든
경남,2022-08-23,2869147,모든
경남,2020-12-23,2500811,모든
경남,2021-12-30,2739418,모든
경남,2022-01-08,2812199,모든
경남,2022-11-19,3315758,모든
경남,2022-04-08,2865273,모든
경남,2022-06-10,2973513,모든
경남,2022-06-09,2847603,모든
경남,2021-12-08,2653242,모든
경남,2020-09-29,3039301,모든
경남,2022-05-03,2797645,모든
경남,2022-08-04,2961652,모든
경남,2020-06-02,2575676,모든
경남,2022-06-13,2801021,모든
경남,2022-10-20,2966367,모든
경남,2020-05-30,3104613,모든
경남,2021-08-30,2723605,모든
경남,2022-01-09,2617772,모든
경남,2020-07-25,2949307,모든
경남,2021-01-28,2461216,모든
경남,2021-05-02,2897602,모든
경남,2022-11-27,3076212,모든
경남,2023-03-24,3119170,모든
경남,2022-07-31,3134228,모든
경남,2021-06-12,2898629,모든
경남,2021-07-10,3025983,모든
경남,2020-05-06,2533655,모든
경남,2020-06-05,2759223,모든
경남,2020-10-16,2745879,모든
경남,2021-09-05,2885317,모든
경남,2021-11-16,2749473,모든
경남,2021-11-10,2727484,모든
경남,2020-09-18,2806777,모든
경남,2022-09-18,2936464,모든
경남,2021-08-28,2962616,모든
경남,2020-11-16,2635036,모든
경남,2022-02-22,2625918,모든
경남,2022-07-18,2694758,모든
경남,2023-01-26,2766718,모든
경남,2021-08-18,2659387,모든
경남,2023-02-12,2868682,모든
경남,2020-07-12,2643460,모든
경남,2020-08-20,2684143,모든
경남,2022-01-02,2647820,모든
경남,2022-02-17,2577275,모든
경남,2023-03-10,3088597,모든
경남,2021-02-18,2505594,모든
경남,2021-07-18,2812893,모든
경남,2021-03-28,2981266,모든
경남,2022-06-17,3041455,모든
경남,2022-12-26,2821540,모든
경남,2023-03-05,3048949,모든
경남,2021-09-10,2890745,모든
경남,2021-05-09,3021789,모든
경남,2022-07-12,2884029,모든
경남,2021-01-09,2338174,모든
경남,2020-05-11,2561212,모든
경남,2020-11-19,2449830,모든
경남,2021-06-05,3081858,모든
경남,2020-09-08,2619866,모든
경남,2021-03-15,2698303,모든
경남,2023-02-01,2440132,모든
경남,2020-10-22,2655021,모든
경남,2021-01-30,2620664,모든
경남,2021-06-10,2735464,모든
경남,2021-08-10,2610338,모든
경남,2021-12-16,2600976,모든
경남,2022-08-08,2859564,모든
경남,2023-03-13,2889170,모든
경남,2023-04-14,2952592,모든
경남,2021-03-04,2568303,모든
경남,2021-08-25,2579060,모든
경남,2021-07-17,2959481,모든
경남,2023-02-09,2842281,모든
경남,2021-07-31,3153413,모든
경남,2021-08-16,2743754,모든
경남,2020-08-17,2839100,모든
경남,2023-03-31,3330283,모든
경남,2021-06-09,2727869,모든
경남,2023-02-23,2955643,모든
경남,2022-02-20,2554907,모든
경남,2020-08-12,2654993,모든
경남,2021-04-22,2598022,모든
경남,2022-09-07,2994026,모든
경남,2020-09-14,2666946,모든
경남,2020-10-09,2872956,모든
경남,2021-10-18,2742109,모든
경남,2022-02-13,2585208,모든
경남,2020-09-19,3027356,모든
경남,2020-06-17,2691221,모든
경남,2023-01-25,2720149,모든
경남,2023-03-19,3301490,모든
경남,2020-07-27,2568267,모든
경남,2022-09-23,3170061,모든
경남,2022-05-15,3161668,모든
경남,2022-01-24,2669884,모든
경남,2022-11-04,3022756,모든
경남,2022-10-27,3000028,모든
경남,2021-01-11,2306377,모든
경남,2021-06-17,2761479,모든
경남,2022-03-27,2972872,모든
경남,2022-04-23,3189948,모든
경남,2023-01-17,2840454,모든
경남,2022-07-20,2970559,모든
경남,2021-06-11,2640628,모든
경남,2022-08-09,2863201,모든
경남,2021-04-30,2820163,모든
경남,2022-06-28,2836859,모든
경남,2022-12-12,2742028,모든
경남,2020-07-24,2675481,모든
경남,2020-09-23,2773072,모든
경남,2020-12-30,2450590,모든
경남,2021-04-29,2638138,모든
경남,2021-11-18,2785455,모든
경남,2022-03-14,2629265,모든
경남,2020-08-28,2617846,모든
경남,2020-07-29,2638534,모든
경남,2020-08-14,2957529,모든
경남,2020-12-16,2392826,모든
경남,2021-02-20,2821092,모든
경남,2022-03-18,2694292,모든
경남,2021-07-21,2730356,모든
경남,2022-05-22,3183557,모든
경남,2020-06-06,3007251,모든
경남,2022-11-14,2855050,모든
경남,2023-01-28,2903818,모든
경남,2022-06-30,2923236,모든
경남,2021-03-09,2680309,모든
경남,2020-11-20,2740851,모든
경남,2022-03-28,2822930,모든
경남,2022-08-17,2807206,모든
경남,2022-09-16,3063512,모든
경남,2022-11-11,3082022,모든
경남,2022-03-10,2675681,모든
경남,2022-08-11,2844685,모든
경남,2023-03-18,3385234,모든
경남,2020-05-19,2579749,모든
경남,2020-06-19,2813696,모든
경남,2020-07-16,2703804,모든
경남,2021-02-22,2632661,모든
경남,2021-07-11,2847778,모든
경남,2021-09-13,2836920,모든
경남,2021-12-29,2732676,모든
경남,2020-06-24,2630619,모든
경남,2021-04-19,2572590,모든
경남,2020-06-04,2606156,모든
경남,2022-06-04,3332415,모든
경남,2022-12-20,2818022,모든
경남,2023-02-20,2841234,모든
경남,2021-03-18,2723648,모든
경남,2022-06-15,2844139,모든
경남,2022-06-22,2938993,모든
경남,2020-06-10,2648962,모든
경남,2022-04-14,2636748,모든
경남,2022-10-21,3140974,모든
경남,2022-01-21,2793336,모든
경남,2022-08-13,3365283,모든
경남,2022-11-01,2838103,모든
경남,2022-07-25,2984648,모든
경남,2022-05-26,2915507,모든
경남,2020-05-29,2817933,모든
경남,2020-07-30,2687193,모든
경남,2020-12-01,2364030,모든
경남,2021-09-09,2799065,모든
경남,2022-09-29,3057921,모든
경남,2022-09-01,2874990,모든
경남,2022-11-16,2914865,모든
경남,2020-06-14,2545176,모든
경남,2020-08-02,3116211,모든
경남,2021-03-26,2991322,모든
경남,2022-09-11,3678234,모든
경남,2022-10-12,2923855,모든
경남,2022-12-17,3067067,모든
경남,2022-12-19,2745919,모든
경남,2023-01-15,2709614,모든
경남,2021-02-23,2640656,모든
경남,2020-07-03,2646570,모든
경남,2021-03-13,2988165,모든
경남,2021-04-09,2691457,모든
경남,2021-09-17,2789280,모든
경남,2021-12-24,2850071,모든
경남,2022-07-13,2896121,모든
경남,2022-08-16,2756088,모든
경남,2023-02-08,2847351,모든
경남,2022-10-10,3126727,모든
경남,2021-02-10,2762203,모든
경남,2022-06-03,2981762,모든
경남,2023-04-12,2841395,모든
경남,2021-12-20,2633574,모든
경남,2023-04-15,3201733,모든
경남,2023-02-13,2767838,모든
경남,2022-02-06,2439789,모든
경남,2020-10-30,2866356,모든
경남,2022-04-15,2868999,모든
경남,2022-06-20,2875060,모든
경남,2021-02-07,2510299,모든
경남,2021-09-01,2615400,모든
경남,2023-02-03,2561091,모든
경남,2021-07-30,2945856,모든
경남,2021-09-14,2732857,모든
경남,2020-11-10,2651364,모든
경남,2021-06-16,2716835,모든
경남,2021-10-27,2843067,모든
경남,2023-01-29,2781941,모든
경남,2023-04-22,3338274,모든
경남,2020-06-01,2537704,모든
경남,2021-03-10,2717614,모든
경남,2021-03-29,2726393,모든
경남,2021-06-29,2814893,모든
경남,2021-12-21,2664219,모든
경남,2020-05-16,2904375,모든
경남,2021-12-26,2568857,모든
경남,2020-07-14,2522344,모든
경남,2021-08-24,2453360,모든
경남,2021-09-29,2752554,모든
경남,2021-11-08,2557551,모든
경남,2022-04-20,2765016,모든
경남,2021-01-01,2358989,모든
경남,2021-08-03,2834727,모든
경남,2021-09-26,2852395,모든
경남,2021-09-30,2828485,모든
경남,2020-05-05,2726039,모든
경남,2020-09-21,2750105,모든
경남,2020-11-15,2915723,모든
경남,2021-09-07,2700646,모든
경남,2022-11-29,2795165,모든
경남,2020-12-26,2613345,모든
경남,2021-08-14,2820609,모든
경남,2022-01-23,2716010,모든
경남,2022-04-27,2812600,모든
경남,2023-03-26,3455562,모든
경남,2023-04-21,3080690,모든
경북,2020-07-26,2501918,모든
경북,2020-10-25,2579277,모든
경북,2020-12-02,2005249,모든
경북,2021-11-29,2306065,모든
경북,2022-03-20,2214352,모든
경북,2022-08-22,2310135,모든
경북,2022-07-28,2678686,모든
경북,2023-04-16,2645970,모든
경북,2021-09-28,2354789,모든
경북,2021-04-08,2122516,모든
경북,2021-05-20,2154925,모든
경북,2023-02-17,2397866,모든
경북,2022-12-16,2414382,모든
경북,2023-04-12,2343418,모든
경북,2020-12-10,2027448,모든
경북,2020-12-06,2135352,모든
경북,2021-08-09,2239185,모든
경북,2022-06-07,2159714,모든
경북,2021-10-21,2320275,모든
경북,2022-03-25,2378163,모든
경북,2022-07-18,2361627,모든
경북,2022-10-07,2551501,모든
경북,2022-07-15,2633780,모든
경북,2022-12-26,2347299,모든
경북,2023-04-18,2272099,모든
경북,2021-12-07,2172110,모든
경북,2023-03-22,2499708,모든
경북,2020-12-05,2218850,모든
경북,2020-11-25,2158167,모든
경북,2022-02-06,1961960,모든
경북,2022-03-18,2170066,모든
경북,2023-02-13,2280518,모든
경북,2021-01-30,2070537,모든
경북,2022-11-07,2423210,모든
경북,2023-04-10,2338600,모든
경북,2023-04-11,2300218,모든
경북,2020-10-30,2386404,모든
경북,2021-02-04,1924885,모든
경북,2021-04-17,2497650,모든
경북,2021-05-24,2262031,모든
경북,2021-06-24,2369042,모든
경북,2021-11-30,2152007,모든
경북,2021-03-14,2402898,모든
경북,2021-04-23,2286917,모든
경북,2022-12-27,2383969,모든
경북,2020-10-31,2707894,모든
경북,2020-12-08,1998730,모든
경북,2021-06-29,2353706,모든
경북,2022-09-29,2569428,모든
경북,2023-01-18,2334715,모든
경북,2021-09-01,2068850,모든
경북,2020-10-07,2115870,모든
경북,2021-07-15,2253563,모든
경북,2022-05-19,2277713,모든
경북,2021-03-29,2278101,모든
경북,2023-04-03,2317160,모든
경북,2020-05-29,2277896,모든
경북,2020-06-21,2456297,모든
경북,2020-12-24,2063095,모든
경북,2021-07-27,2327798,모든
경북,2022-12-02,2378466,모든
경북,2020-09-23,2262612,모든
경북,2021-10-29,2495625,모든
경북,2022-03-23,2243389,모든
경북,2020-05-17,2346818,모든
경북,2020-12-12,2179368,모든
경북,2022-02-27,2391601,모든
경북,2022-04-06,2212154,모든
경북,2022-05-27,2398189,모든
경북,2023-01-08,2382808,모든
경북,2023-01-14,2368781,모든
경북,2023-01-11,2307910,모든
경북,2022-04-11,2209305,모든
경북,2021-10-27,2360609,모든
경북,2021-03-16,2230192,모든
경북,2021-07-13,2237982,모든
경북,2020-04-29,2172958,모든
경북,2020-10-14,2162953,모든
경북,2021-06-23,2333110,모든
경북,2022-12-31,2795079,모든
경북,2020-05-01,2525510,모든
경북,2021-11-19,2490948,모든
경북,2022-07-16,2848525,모든
경북,2020-11-28,2337381,모든
경북,2020-12-13,1960069,모든
경북,2021-01-20,1968330,모든
경북,2021-05-06,2266041,모든
경북,2020-08-21,2305049,모든
경북,2021-03-30,2346148,모든
경북,2021-12-10,2297444,모든
경북,2020-06-24,2142892,모든
경북,2020-08-04,2468388,모든
경북,2022-02-09,2106932,모든
경북,2022-05-13,2334300,모든
경북,2021-09-22,2760833,모든
경북,2021-06-30,2366673,모든
경북,2022-09-17,2700215,모든
경북,2022-02-28,2345760,모든
경북,2021-02-25,2124984,모든
경북,2020-05-04,2170028,모든
경북,2022-03-10,2201132,모든
경북,2022-04-28,2248477,모든
경북,2022-09-15,2454787,모든
경북,2022-11-17,2458123,모든
경북,2022-07-19,2502094,모든
경북,2020-06-12,2222995,모든
경북,2020-06-26,2322167,모든
경북,2020-07-11,2502593,모든
경북,2021-02-15,1992139,모든
경북,2021-03-15,2214275,모든
경북,2021-04-03,2286730,모든
경북,2023-02-27,2506884,모든
경북,2022-01-22,2394083,모든
경북,2021-07-06,2103120,모든
경북,2021-12-02,2159620,모든
경북,2020-05-26,2126518,모든
경북,2021-05-12,2239329,모든
경북,2022-03-26,2348056,모든
경북,2022-05-31,2310767,모든
경북,2022-09-25,2732544,모든
경북,2020-08-17,2494849,모든
경북,2020-09-28,2334048,모든
경북,2020-10-26,2236563,모든
경북,2021-11-22,2254857,모든
경북,2022-02-18,2203734,모든
경북,2022-07-06,2109666,모든
경북,2022-11-20,2790460,모든
경북,2023-01-02,2179391,모든
경북,2023-03-19,2757655,모든
경북,2020-12-30,1889452,모든
경북,2021-06-19,2714516,모든
경북,2022-01-31,2822821,모든
경북,2022-07-11,2092236,모든
경북,2020-11-17,2209180,모든
경북,2021-06-11,2310285,모든
